EHST0100,LM:2023/05/03 12:14:19:000,FD:02363,LD:07362,RC:05000,MC:05000,TO:02362,             
05206,04241,                                                                ,00000,0000,2022/10/27 12:49:43:000,001,00006,0000000000,0000000000,0000000000,   
05207,04241,T6                                                              ,00009,E0EE,2022/10/27 12:49:43:000,001,00006,0000000001,0000000000,0000000000,   
05208,04241,                                                                ,00000,0000,2022/10/27 12:53:30:000,001,00006,0000000000,0000000000,0000000000,   
05209,04241,T6                                                              ,00009,E0EE,2022/10/27 12:53:30:000,001,00006,0000000001,0000000000,0000000000,   
05210,04241,                                                                ,00000,0000,2022/10/27 12:54:29:000,001,00006,0000000000,0000000000,0000000000,   
05211,04241,T6                                                              ,00010,E0EE,2022/10/27 12:54:29:000,001,00006,0000000001,0000000000,0000000000,   
05212,04241,                                                                ,00000,0000,2022/10/27 12:55:30:000,001,00006,0000000000,0000000000,0000000000,   
05213,04241,T6                                                              ,00010,E0EE,2022/10/27 12:55:30:000,001,00006,0000000001,0000000000,0000000000,   
05214,04241,                                                                ,00000,0000,2022/10/27 12:56:27:000,001,00006,0000000000,0000000000,0000000000,   
05215,04241,T6                                                              ,00009,E0EE,2022/10/27 12:56:27:000,001,00006,0000000001,0000000000,0000000000,   
05216,04241,                                                                ,00000,0000,2022/10/27 12:57:45:000,001,00006,0000000000,0000000000,0000000000,   
05217,04241,T6                                                              ,00009,E0EE,2022/10/27 12:57:45:000,001,00006,0000000001,0000000000,0000000000,   
05218,04039,T6                                                              ,00013,E0EF,2022/10/27 13:06:02:000,001,00000,0000000001,0000000713,0000000000,   
05219,04039,T6                                                              ,00013,E0EF,2022/10/27 13:07:04:000,001,00000,0000000001,0000000713,0000000000,   
05220,04039,T6                                                              ,00013,E0EF,2022/10/27 13:09:41:000,001,00000,0000000001,0000000713,0000000000,   
05221,04039,T6                                                              ,00013,E0EF,2022/10/27 13:11:18:000,001,00000,0000000001,0000000713,0000000000,   
05222,01558,                                                                ,00000,0000,2022/10/27 13:23:09:000,000,00000,0000000000,0033554624,0000000002,   
05223,00126,                                                                ,00000,0000,2022/10/27 13:23:09:000,000,00000,0000000000,0000000000,0000000000,   
05224,01502,                                                                ,00000,0000,2022/10/27 13:23:09:000,000,00000,0000000000,0000000003,0000000002,   
05225,00120,                                                                ,00000,0000,2022/10/27 13:23:40:000,000,00000,0000000000,0000000002,0000000000,   
05226,00127,                                                                ,00000,0000,2022/10/27 13:23:46:000,000,00000,0000000000,0000000000,0000000000,   
05227,00005,main                                                            ,00001,0000,2022/10/27 13:29:05:000,000,00000,0000000001,0000000000,0000000000,   
05228,00023,                                                                ,00000,0000,2022/10/27 13:29:13:000,000,00000,0000000000,0000000001,0000000002,   
05229,04001,                                                                ,00000,E0EC,2022/10/27 13:31:07:000,001,00005,0000000000,0000000001,0000000000,   
05230,00023,                                                                ,00000,0000,2022/10/27 13:31:43:000,000,00000,0000000000,0000000001,0000000001,   
05231,05041,                                                                ,00000,0000,2022/10/27 13:31:44:000,001,00006,0000000000,0000000000,0000000000,   
05232,05041,                                                                ,00000,E0E9,2022/10/27 13:32:00:000,001,00006,0000000000,0000000000,0000000000,   
05233,00023,                                                                ,00000,0000,2022/10/27 13:32:23:000,000,00000,0000000000,0000000001,0000000001,   
05234,05041,                                                                ,00000,0000,2022/10/27 13:32:23:000,001,00006,0000000000,0000000000,0000000000,   
05235,00005,main                                                            ,00001,0000,2022/10/27 13:33:27:000,000,00000,0000000001,0000000000,0000000000,   
05236,00023,                                                                ,00000,0000,2022/10/27 13:33:32:000,000,00000,0000000000,0000000001,0000000002,   
05237,05041,                                                                ,00000,0000,2022/10/27 13:33:32:000,001,00004,0000000000,0000000000,0000000000,   
05238,01558,                                                                ,00000,0000,2022/10/27 13:44:49:000,000,00000,0000000000,0033554624,0000000002,   
05239,00126,                                                                ,00000,0000,2022/10/27 13:44:49:000,000,00000,0000000000,0000000000,0000000000,   
05240,01502,                                                                ,00000,0000,2022/10/27 13:44:49:000,000,00000,0000000000,0000000003,0000000002,   
05241,00001,                                                                ,00000,0000,2022/10/27 14:33:20:000,000,00000,0000000000,0000000001,0007045304,   
05242,00120,                                                                ,00000,0000,2022/10/27 14:34:15:000,000,00000,0000000000,0000000002,0000000000,   
05243,00127,                                                                ,00000,0000,2022/10/27 14:34:19:000,000,00000,0000000000,0000000000,0000000000,   
