EHST0100,LM:2023/05/03 11:14:20:000,FD:55300,LD:01764,RC:12000,MC:12000,TO:00834,             
01066,2023/04/28 14:47:39:000,04,   0.00001,   0.00001,   0.00001,   0.00005,   0.00006,   0.00011,  -1.00000,  -1.00000,  -1.00000,	                         
01067,2023/04/28 14:47:39:000,05,   0.00000,   0.00001,   0.00002,   0.00000,   0.00000,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01068,2023/04/28 14:47:39:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01069,2023/04/28 15:47:39:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01070,2023/04/28 15:47:39:000,02,   0.00042,   0.00044,   0.00041,   0.00038,   0.00032,   0.00071,  -1.00000,  -1.00000,  -1.00000,	                         
01071,2023/04/28 15:47:39:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01072,2023/04/28 15:47:39:000,04,   0.00001,   0.00001,   0.00001,   0.00005,   0.00007,   0.00011,  -1.00000,  -1.00000,  -1.00000,	                         
01073,2023/04/28 15:47:39:000,05,   0.00000,   0.00002,   0.00002,   0.00000,   0.00001,   0.00002,  -1.00000,  -1.00000,  -1.00000,	                         
01074,2023/04/28 15:47:39:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01075,2023/04/28 16:47:40:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01076,2023/04/28 16:47:40:000,02,   0.00045,   0.00047,   0.00043,   0.00038,   0.00034,   0.00072,  -1.00000,  -1.00000,  -1.00000,	                         
01077,2023/04/28 16:47:40:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01078,2023/04/28 16:47:40:000,04,   0.00002,   0.00001,   0.00001,   0.00005,   0.00007,   0.00011,  -1.00000,  -1.00000,  -1.00000,	                         
01079,2023/04/28 16:47:40:000,05,   0.00000,   0.00002,   0.00002,   0.00000,   0.00001,   0.00003,  -1.00000,  -1.00000,  -1.00000,	                         
01080,2023/04/28 16:47:40:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01081,2023/04/28 17:47:40:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01082,2023/04/28 17:47:40:000,02,   0.00047,   0.00049,   0.00045,   0.00038,   0.00035,   0.00076,  -1.00000,  -1.00000,  -1.00000,	                         
01083,2023/04/28 17:47:40:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01084,2023/04/28 17:47:40:000,04,   0.00002,   0.00001,   0.00001,   0.00005,   0.00008,   0.00012,  -1.00000,  -1.00000,  -1.00000,	                         
01085,2023/04/28 17:47:40:000,05,   0.00000,   0.00002,   0.00002,   0.00000,   0.00001,   0.00003,  -1.00000,  -1.00000,  -1.00000,	                         
01086,2023/04/28 17:47:40:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01087,2023/04/28 18:47:40:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01088,2023/04/28 18:47:40:000,02,   0.00049,   0.00051,   0.00047,   0.00039,   0.00036,   0.00079,  -1.00000,  -1.00000,  -1.00000,	                         
01089,2023/04/28 18:47:40:000,03,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01090,2023/04/28 18:47:40:000,04,   0.00002,   0.00002,   0.00001,   0.00005,   0.00008,   0.00012,  -1.00000,  -1.00000,  -1.00000,	                         
01091,2023/04/28 18:47:40:000,05,   0.00000,   0.00002,   0.00002,   0.00000,   0.00001,   0.00003,  -1.00000,  -1.00000,  -1.00000,	                         
01092,2023/04/28 18:47:40:000,06,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
01093,2023/04/28 19:47:41:000,01,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,  -1.00000,	                         
