EHST0100,LM:2023/05/03 01:14:16:000,FD:00001,LD:00922,RC:00922,MC:05000,TO:00000,             
00220,2020/12/31 01:31:19:000,  27.23276,	                                                                                                                    
00221,2021/01/01 01:31:27:000,  27.23433,	                                                                                                                    
00222,2021/01/02 01:31:35:000,  27.23589,	                                                                                                                    
00223,2021/01/03 01:31:43:000,  27.23746,	                                                                                                                    
00224,2021/01/04 01:31:51:000,  27.23903,	                                                                                                                    
00225,2021/01/05 01:31:58:000,  27.24060,	                                                                                                                    
00226,2021/01/06 01:32:06:000,  27.24217,	                                                                                                                    
00227,2021/01/07 01:32:14:000,  27.24374,	                                                                                                                    
00228,2021/01/08 01:32:22:000,  27.24531,	                                                                                                                    
00229,2021/01/09 01:32:29:000,  27.24688,	                                                                                                                    
00230,2021/01/10 01:32:38:000,  27.24845,	                                                                                                                    
00231,2021/01/11 01:32:45:000,  27.25002,	                                                                                                                    
00232,2021/01/12 01:32:53:000,  27.25158,	                                                                                                                    
00233,2021/01/13 01:33:01:000,  27.25315,	                                                                                                                    
00234,2021/01/14 01:33:09:000,  27.25472,	                                                                                                                    
00235,2021/01/15 01:33:17:000,  27.25629,	                                                                                                                    
00236,2021/01/16 01:33:25:000,  27.25786,	                                                                                                                    
00237,2021/01/17 01:33:33:000,  27.25943,	                                                                                                                    
00238,2021/01/18 01:33:41:000,  27.26100,	                                                                                                                    
00239,2021/01/19 01:33:49:000,  27.26257,	                                                                                                                    
00240,2021/01/20 01:33:56:000,  27.26413,	                                                                                                                    
00241,2021/01/21 01:34:04:000,  27.26570,	                                                                                                                    
00242,2021/01/22 01:34:12:000,  27.26727,	                                                                                                                    
00243,2021/01/23 01:34:20:000,  27.26884,	                                                                                                                    
00244,2021/01/24 01:34:27:000,  27.27041,	                                                                                                                    
00245,2021/01/25 01:34:35:000,  27.27198,	                                                                                                                    
00246,2021/01/26 01:34:43:000,  27.27354,	                                                                                                                    
00247,2021/01/27 01:34:51:000,  27.27511,	                                                                                                                    
00248,2021/01/28 01:34:59:000,  27.27668,	                                                                                                                    
00249,2021/01/29 01:35:07:000,  27.27825,	                                                                                                                    
00250,2021/01/30 01:35:15:000,  27.27982,	                                                                                                                    
00251,2021/01/31 01:35:22:000,  27.28139,	                                                                                                                    
00252,2021/02/01 01:35:30:000,  27.28296,	                                                                                                                    
00253,2021/02/02 01:35:38:000,  27.28453,	                                                                                                                    
00254,2021/02/03 01:35:46:000,  27.28610,	                                                                                                                    
00255,2021/02/04 01:35:54:000,  27.28767,	                                                                                                                    
00256,2021/02/05 01:36:02:000,  27.28923,	                                                                                                                    
00257,2021/02/06 01:36:09:000,  27.29080,	                                                                                                                    
00258,2021/02/07 01:36:17:000,  27.29237,	                                                                                                                    
00259,2021/02/08 01:36:25:000,  27.29394,	                                                                                                                    
00260,2021/02/09 01:36:33:000,  27.29551,	                                                                                                                    
00261,2021/02/10 01:36:40:000,  27.29708,	                                                                                                                    
00262,2021/02/11 01:36:49:000,  27.29865,	                                                                                                                    
00263,2021/02/12 01:36:57:000,  27.30021,	                                                                                                                    
00264,2021/02/13 01:37:05:000,  27.30178,	                                                                                                                    
00265,2021/02/14 01:37:13:000,  27.30335,	                                                                                                                    
00266,2021/02/15 01:37:21:000,  27.30492,	                                                                                                                    
00267,2021/02/16 01:37:28:000,  27.30649,	                                                                                                                    
00268,2021/02/17 01:37:36:000,  27.30806,	                                                                                                                    
00269,2021/02/18 01:37:44:000,  27.30963,	                                                                                                                    
00270,2021/02/19 01:37:52:000,  27.31120,	                                                                                                                    
00271,2021/02/20 01:38:00:000,  27.31277,	                                                                                                                    
00272,2021/02/21 01:38:08:000,  27.31433,	                                                                                                                    
00273,2021/02/22 01:38:15:000,  27.31590,	                                                                                                                    
00274,2021/02/23 01:38:23:000,  27.31747,	                                                                                                                    
00275,2021/02/24 01:38:31:000,  27.31904,	                                                                                                                    
00276,2021/02/25 01:38:39:000,  27.32061,	                                                                                                                    
00277,2021/02/26 01:35:10:000,  27.32220,	                                                                                                                    
00278,2021/02/27 01:35:18:000,  27.32377,	                                                                                                                    
00279,2021/02/28 01:35:27:000,  27.32534,	                                                                                                                    
00280,2021/03/01 01:35:35:000,  27.32691,	                                                                                                                    
00281,2021/03/05 00:35:58:000,  27.47700,	                                                                                                                    
00282,2021/03/06 00:36:07:000,  27.47857,	                                                                                                                    
00283,2021/03/07 00:36:16:000,  27.48014,	                                                                                                                    
00284,2021/03/08 00:36:25:000,  27.48171,	                                                                                                                    
